It's a good idea but some concert halls are too small.	It's a good idea but some concert halls are too small.
Because of this, people are bored quickly.	Because of this, people are bored quickly.
You show plays and films.	You show plays and films.
I congradulate you because that's perfect.	I congratulate you because that's perfect.
The most important thing is dance shows	The most important thing is dance shows
I was very surprised when I learned that the stars and artists were from only six countries.	I was very surprised when I learned that the stars and artists were from only six countries.
It was too few for this festival.	It was too few for this festival.
It was a pitty that the halls used for the classical concerts were too small.	It was a pity that the halls used for the classical concerts were too small.
I like going to classical concerts but at this festival the sound of the music was terrible.	I like going to classical concerts but at this festival the sound of the music was terrible.
I'm writing to you to give my opinion of that great festival you organiced  last 21 and 22 of November.	I'm writing to you to give my opinion of that great festival you organised  last 21 and 22 of November.
I want you to know what an extraordinary time I had with my friends at the festival.	I want you to know what an extraordinary time I had with my friends at the festival.
Your work was brilliant because you brought stars and artists from around the world for only that reasonably priced ticket we bought for the whole weekend.	Your work was brilliant because you brought stars and artists from around the world for only that reasonably priced ticket we bought for the whole weekend.
The festival was very well organiced with a lot of alternatives like concerts and dance shows.	The festival was very well organised with a lot of alternatives like concerts and dance shows.
In my opinion the hall for the rock concets was too small.	In my opinion the hall for the rock concerts was too small.
You have to consider booking a bigger one for  next year because these kinds of events are attended by a lot of young people.	You have to consider booking a bigger one for  next year because these kinds of events are attended by a lot of young people.
In conclusion, I wanted to say thanks for such a special weekend.	In conclusion, I wanted to say thanks for such a special weekend.
In my house rules practically don't exist because I am 18 years old now so my parents' only wish is that I study for a university degree and be a good man.	In my house rules practically don't exist because I am 18 years old now so my parents' only wish is that I study for a university degree and be a good man.
They only want to know where I am and when I go out and at what time I came home.	They only want to know where I am and when I go out and at what time I came home.
At school it is completely different because the teachers don't foregive you anything.	At school it is completely different because the teachers don't forgive you anything.
You have to be quiet and attentive in class if you don't want to be punished.	You have to be quiet and attentive in class if you don't want to be punished.
I'm happy because my parents allow me to do a lot of things.	I'm happy because my parents allow me to do a lot of things.
I wouldn't like to change anything because we all need some dicipline to do the right things.	I wouldn't like to change anything because we all need some discipline to do the right things.
Finally, I would like to make one big suggestion: you should find a place for a campsite so that people who come  a long way don't have to spend money on accomodation.	Finally, I would like to make one big suggestion: you should find a place for a campsite so that people who come  a long way don't have to spend money on accommodation.
Anyway, I'm looking forward to coming to your festival next year.	Anyway, I'm looking forward to coming to your festival next year.
One of the best is working in a big supermarket.	One of the best is working in a big supermarket.
Some can find it boring but it is well-paid and not too tiring.	Some can find it boring but it is well-paid and not too tiring.
Furthermore, departement stores are always looking for students who would like to work.	Furthermore, department stores are always looking for students who would like to work.
In your advertisment you mentioned that there would be artists and stars coming from all around the world, unfortunately I found out only six countries were represented.	In your advertisement you mentioned that there would be artists and stars coming from all around the world, unfortunately I found out only six countries were represented.
I would like to suggest that more countries should be part of the festival if it is possible.	I would like to suggest that more countries should be part of the festival if it is possible.
It is a very good opportunity to listen to different kinds of music and to discover different cultures.	It is a very good opportunity to listen to different kinds of music and to discover different cultures.
I'd like to say something that I felt during the festival, and give my opinions that would be helpul for you to prepare for the next festival .	I'd like to say something that I felt during the festival, and give my opinions that would be helpful for you to prepare for the next festival .
People belive that the bird was sent from heaven.	People believe that the bird was sent from heaven.
To sum up I want to tell you about my suggestions for next year's festival.	To sum up I want to tell you about my suggestions for next year's festival.
It would be wonderful to buy some books or programms with the signatures of all the stars and artists taking part in the festival.	It would be wonderful to buy some books or programmes with the signatures of all the stars and artists taking part in the festival.
Also I think that the dance shows should include different styles of dancing (e.g. the national dance of all the countries) to impress the audience and not to bore with the similar scenes.	Also I think that the dance shows should include different styles of dancing (e.g. the national dance of all the countries) to impress the audience and not to bore with the similar scenes.
I hope this letter will help you with organying the festival.	I hope this letter will help you with organizing the festival.
In our school we have the following rules: 1.	In our school we have the following rules: 1.
Every puple has to sit alone. (	Every pupil has to sit alone. (
I mean that one desk is given to one person.)	I mean that one desk is given to one person.)
I think the International Arts Festival is a great idea.	I think the International Arts Festival is a great idea.
I spent two nice days watching its events.	I spent two nice days watching its events.
I was there with my boyfriend.	I was there with my boyfriend.
We have similar interests but we have different opinions.	We have similar interests but we have different opinions.
For me - the dance shows were absolutely wonderful.	For me - the dance shows were absolutely wonderful.
I like dancing and I like watching dance shows.	I like dancing and I like watching dance shows.
The dancers wore nice clothes, and the music was very good.	The dancers wore nice clothes, and the music was very good.
Unfortunately there were no Spanish dancers.	Unfortunately there were no Spanish dancers.
I prefere them to others.	I prefer them to others.
Maybe next year?	Maybe next year?
You should invite artists from more countries.	You should invite artists from more countries.
We also listened to the concerts but in our opinion the concert halls were too small.	We also listened to the concerts but in our opinion the concert halls were too small.
During the jazz and rock concerts the audience wants to play and dance so they need more room.	During the jazz and rock concerts the audience wants to play and dance so they need more room.
I like listening to  classical music in the big halls, too.	I like listening to  classical music in the big halls, too.
My boyfriend was excited about the art exhibitions and listening to the writers.	My boyfriend was excited about the art exhibitions and listening to the writers.
He was happy because he was able to talk to them in person.	He was happy because he was able to talk to them in person.
We had no time to watch all the plays and films.	We had no time to watch all the plays and films.
We chose some of them and we were glad that we had our reasonably priced ticket for all the evants because we could change our plans during the evant.	We chose some of them and we were glad that we had our reasonably priced ticket for all the events because we could change our plans during the event.
I'd like to write about rules in Poland.	I'd like to write about rules in Poland.
They're horrible.	They're horrible.
There are many things we aren't allowed to do at school.	There are many things we aren't allowed to do at school.
First of all - we have to be on time.	First of all - we have to be on time.
Our lessons start at 8 am and we aren't allowed to be late.	Our lessons start at 8 am and we aren't allowed to be late.
We have to change our shoes.	We have to change our shoes.
Fortunately we don't have to wear  school uniforms.	Fortunately we don't have to wear  school uniforms.
We can wear what we want.	We can wear what we want.
Most  studenst wear jeans and a sweater.	Most  students wear jeans and a sweater.
We have to be quiet during  lessons and our lessons are boring because of it.	We have to be quiet during  lessons and our lessons are boring because of it.
Our school bags are very heavy because we have to carry our books, notebooks, atlases and dictionaries all day.	Our school bags are very heavy because we have to carry our books, notebooks, atlases and dictionaries all day.
This is what I'd like to change.	This is what I'd like to change.
I'd like to leave my books at school.	I'd like to leave my books at school.
At home we have to do our homework.	At home we have to do our homework.
There's always much to do so we have no free time at all.	There's always much to do so we have no free time at all.
Our parents want us to be clever.	Our parents want us to be clever.
When we get good marks at school they let us go out (to the disco or cinema, but only on Saturdays and we have to be back by ten).	When we get good marks at school they let us go out (to the disco or cinema, but only on Saturdays and we have to be back by ten).
On Sundays we have to go to bed early because on Monday our school starts at 8 in the morning.	On Sundays we have to go to bed early because on Monday our school starts at 8 in the morning.
We sometimes help in the house but it isn't compulsory.	We sometimes help in the house but it isn't compulsory.
We aren't allowed to smoke or drink any alcohol.	We aren't allowed to smoke or drink any alcohol.
We aren't allowed to argue with our parents and teachers.	We aren't allowed to argue with our parents and teachers.
This is also horrible.	This is also horrible.
We musn't talk to them but must only listen to them.	We mustn't talk to them but must only listen to them.
I'd like to change that.	I'd like to change that.
Student life is hard but sometimes funny.	Student life is hard but sometimes funny.
The idea of an "International Art Festival" was great.	The idea of an "International Art Festival" was great.
But I feel the word  "International" was not really suitable; because you  only had six countries' stars and artists .	But I feel the word  "International" was not really suitable; because you  only had six countries' stars and artists .
I think you should invite more than ten countries.	I think you should invite more than ten countries.
The other problem was choosing space, as the hall of the classical concert was too small and crowded.	The other problem was choosing space, as the hall of the classical concert was too small and crowded.
Next year, you should calulate or examine how many people will come before you choose a hall, which I feel very good was plays and films.	Next year, you should calculate or examine how many people will come before you choose a hall, which I feel very good was plays and films.
It can show more for next year's festival.	It can show more for next year's festival.
The Dance Shows as well.	The Dance Shows as well.
And the offer of a "weedend ticket" was an excellent idea, because the price was cheaper than buying it separately and more convenient.	And the offer of a "weekend ticket" was an excellent idea, because the price was cheaper than buying it separately and more convenient.
Yours Sinicerely,	Yours Sincerely,
One day, a little girl called Sara was walking over a bridge.	One day, a little girl called Sara was walking over a bridge.
Suddenly, she heard a man's voice calling her: "Sara...Sara.. look down to the river."	Suddenly, she heard a man's voice calling her: "Sara...Sara.. look down to the river."
Then Sara looked into the river.	Then Sara looked into the river.
She was very scared, because she saw a golden fish who was smiling at her and talking to her.	She was very scared, because she saw a golden fish who was smiling at her and talking to her.
After a few seconds, Sara felt that the golden fish was lovely.	After a few seconds, Sara felt that the golden fish was lovely.
She had never seen any fish that had that wonderful colour and could talk with her.	She had never seen any fish that had that wonderful colour and could talk with her.
Because Sara didn't have any brothers and sisters, and her Mon and Dad needed to work every day,  she was very lonely.	Because Sara didn't have any brothers and sisters, and her Mom and Dad needed to work every day,  she was very lonely.
Yours sencirely,	Yours sincerely,
Hello.	Hello.
How are you doing?	How are you doing?
I've also been thinking about rules at home with my friends.	I've also been thinking about rules at home with my friends.
Isn't it quite interesting to talk about rules?	Isn't it quite interesting to talk about rules?
At home I'm not allowed to talk on the phone more than ten minutes, which annoys me very much.	At home I'm not allowed to talk on the phone more than ten minutes, which annoys me very much.
I really want to change this.	I really want to change this.
However, I can go out wheneve I want, even at  midnight.	However, I can go out whenever I want, even at  midnight.
I'm also allowed to come home anytime so that I can chat with my friends for a long time instead of talking on the phone at home.	I'm also allowed to come home anytime so that I can chat with my friends for a long time instead of talking on the phone at home.
There are a lot of rules at my school.	There are a lot of rules at my school.
Firstly, we're allowed to drive a car to school, which is quite an unusual rule in a Japanese school because students might crash a car on the way to school or home.	Firstly, we're allowed to drive a car to school, which is quite an unusual rule in a Japanese school because students might crash a car on the way to school or home.
I actually love this rule because I don't have to get up early if I have a car.	I actually love this rule because I don't have to get up early if I have a car.
Secoundly, boys are not allowed to have long hair.	Secondly, boys are not allowed to have long hair.
They have to cut their hair once a month.	They have to cut their hair once a month.
Girls can't have make-up on at school at all.	Girls can't have make-up on at school at all.
I want to at least put lipstick on.	I want to at least put lipstick on.
I wish I could change this rule.	I wish I could change this rule.
Another disadvatage of the festival's programme was the lack of plays and films which are the best  to display a modern country's culture, I think.	Another disadvantage of the festival's programme was the lack of plays and films which are the best  to display a modern country's culture, I think.
I hope there will be more of them next year.	I hope there will be more of them next year.
In conclusuon, I would like to say that in spite of the success of the festival some improvements still can be made.	In conclusion, I would like to say that in spite of the success of the festival some improvements still can be made.
For example,  next year's one could last not for two days only, but for a week.	For example,  next year's one could last not for two days only, but for a week.
So it will be available for a greater number of people.	So it will be available for a greater number of people.
So, one opportunity is working as a baby-sitter.	So, one opportunity is working as a baby-sitter.
This job doesn't demand much ability, but a lot of patience though.	This job doesn't demand much ability, but a lot of patience though.
In addition to baby-sitting, you may also give some lessons to small children such as (tl) teaching them to read or write or just basic rules and words of a foreign language, Eglish, for example.	In addition to baby-sitting, you may also give some lessons to small children such as (tl) teaching them to read or write or just basic rules and words of a foreign language, English, for example.
But if you don't like children and are not easy-going enough to work as a waiter you may choose the more pieceful job of a typist at home.	But if you don't like children and are not easy-going enough to work as a waiter you may choose the more peaceful job of a typist at home.
There are a lot of people not willing to type essays and reports themselves or just not having a computer.	There are a lot of people not willing to type essays and reports themselves or just not having a computer.
So, you can help them and earn quite enough.	So, you can help them and earn quite enough.
Secondly, the plays and movies were marvellous.	Secondly, the plays and movies were marvellous.
However, I was disappointed by the number of them.	However, I was disappointed by the number of them.
It would be great if there were  more choice  next year.	It would be great if there were  more choice  next year.
I would like to give you a suggestion about the size of the concert rooms.	I would like to give you a suggestion about the size of the concert rooms.
Considering the crowd, there should be more rooms.	Considering the crowd, there should be more rooms.
Finally, I would be interested in meeting artists from everywhere in the world not only Europeen artists.	Finally, I would be interested in meeting artists from everywhere in the world not only European artists.
At home, there is one thing I'd like to change.	At home, there is one thing I'd like to change.
I'm not allowed to sleep at my friend's house.	I'm not allowed to sleep at my friend's house.
I really like chatting all night with my friends.	I really like chatting all night with my friends.
But I can't do it.	But I can't do it.
I'm pursuading my mum, perhaps.	I'm persuading my mum, perhaps.
The school rules in my country are more strict than in your country.	The school rules in my country are more strict than in your country.
I am writing in response to your advertisment in today's newspaper.	I am writing in response to your advertisement in today's newspaper.
I recently spent two days at the International Arts Festival and I found it very entertaining.	I recently spent two days at the International Arts Festival and I found it very entertaining.
It was a really good idea to organize a festival containing such different shows.	It was a really good idea to organize a festival containing such different shows.
A friend of mine went to see the play "Hamlet" and the film "Gladiators".	A friend of mine went to see the play "Hamlet" and the film "Gladiators".
He told me how great they were and I was thinking that it would be  good to have more plays and films next year.	He told me how great they were and I was thinking that it would be  good to have more plays and films next year.
In addition to this, I was wondering if you could organize the same festival in the sommer.	In addition to this, I was wondering if you could organize the same festival in the summer.
Unfortuneatly, Daniela fainted.	Unfortunately, Daniela fainted.
She was so cold that she couldn't move her legs.	She was so cold that she couldn't move her legs.
Alex began to cry and to pray and when Daniela was about to die an angel appeared.	Alex began to cry and to pray and when Daniela was about to die an angel appeared.
He asked Alex if it was more important to take a present back home or to save her sister.	He asked Alex if it was more important to take a present back home or to save her sister.
The answer was obvious and the angel saved Daniela.	The answer was obvious and the angel saved Daniela.
This story happened a long time ago.	This story happened a long time ago.
Firstly, I did newspaper delivery.	Firstly, I did newspaper delivery.
I could make a bit of money, of course, it was far more than pocket money.	I could make a bit of money, of course, it was far more than pocket money.
Nevertheless, I lost my concerntration on my studies and I spent the money on entertainment.	Nevertheless, I lost my concentration on my studies and I spent the money on entertainment.
I earned easily and I couldn't control myself at that time.	I earned easily and I couldn't control myself at that time.
I was only 12 years old.	I was only 12 years old.
Our teachers are very strick, we have to stand up as they come into class and wait until they say ôDo sit down!".	Our teachers are very strict, we have to stand up as they come into class and wait until they say ôDo sit down!".
We can't talk during lessons and we only have a ten-minute break at 10.30 a.m. If we're late, we have to go to the principal and ask for his signature  to go to class.	We can't talk during lessons and we only have a ten-minute break at 10.30 a.m. If we're late, we have to go to the principal and ask for his signature  to go to class.
Therefor I wouldn't change anything in my home life  or in my school life.	Therefore I wouldn't change anything in my home life  or in my school life.
In your last letter you asked me something about our rules, both at home and at school in my country.	In your last letter you asked me something about our rules, both at home and at school in my country.
I'd like to tell you that, in school, we have lots of rules, especially in  class and some of them are quite strange.	I'd like to tell you that, in school, we have lots of rules, especially in  class and some of them are quite strange.
For example, we can't go to the toliet during  lessons.	For example, we can't go to the toilet during  lessons.
We have to go there in the break.	We have to go there in the break.
And we can't eat food or do any sports in our classroom.	And we can't eat food or do any sports in our classroom.
If you fail three subjects in your exam, you will be kicked out of school.	If you fail three subjects in your exam, you will be kicked out of school.
It's too strickt.	It's too strict.
I don't like it.	I don't like it.
If I could, I would like to change this, because I don't think everyone can succeed at once.	If I could, I would like to change this, because I don't think everyone can succeed at once.
We should give them a second chance to succeed.	We should give them a second chance to succeed.
The purpose of this letter is to congratulate you on the International Arts Fesival I attended last weekend.	The purpose of this letter is to congratulate you on the International Arts Festival I attended last weekend.
Firstly, I would like to tell you that the idea of organizing an International Arts Festival is fantastic, but in your advertisement it  said that I would find stars and artists from arround the world, when, in fact, they were from only six countries.	Firstly, I would like to tell you that the idea of organizing an International Arts Festival is fantastic, but in your advertisement it  said that I would find stars and artists from around the world, when, in fact, they were from only six countries.
I do understand that it must be difficult to get these people to come to the festival, but it would be nice if next year we could meet some other personalities.	I do understand that it must be difficult to get these people to come to the festival, but it would be nice if next year we could meet some other personalities.
Secondly, I belive you should know that a lot of people, including me, were not able to enjoy the concerts because some concert halls were too small.	Secondly, I believe you should know that a lot of people, including me, were not able to enjoy the concerts because some concert halls were too small.
I am writing in response to the International Arsts Festival, which took place on 21-22 November.	I am writing in response to the International Arts Festival, which took place on 21-22 November.
I would like to inform you that it was a great idea and a valuable activitie as a social event.	I would like to inform you that it was a great idea and a valuable activity as a social event.
However, it was a dissapointment when I realised that not many countries were attending  the event.	However, it was a disappointment when I realised that not many countries were attending  the event.
I would have liked to have seen more countries from all around the world, for instance, the Far East, Indonesia etc.	I would have liked to have seen more countries from all around the world, for instance, the Far East, Indonesia etc.
On the other hand, I enjoyed  being one of the people seeing the plays  films, the dance shows which were brillantly performed  and the art exbitions.	On the other hand, I enjoyed  being one of the people seeing the plays  films, the dance shows which were brilliantly performed  and the art exhibitions.
Listening to talks by  famous writers was an opportunity which I couldn't miss.	Listening to talks by  famous writers was an opportunity which I couldn't miss.
Finally, I preciate your organisation and look forward to hearing about the next International Arts Festival.	Finally, I appreciate your organisation and look forward to hearing about the next International Arts Festival.
It's really nice to hear from you and thank you very much for the letter and photos.	It's really nice to hear from you and thank you very much for the letter and photos.
It was a good idea to send them to me, because I have to confess that I have lost my camera and also the films.	It was a good idea to send them to me, because I have to confess that I have lost my camera and also the films.
What a pitty!	What a pity!
I must say that our school rules are quite different to yours.	I must say that our school rules are quite different to yours.
First of all we have to stand up when we speak to the teacher and have to pay full attention to the lessons.	First of all we have to stand up when we speak to the teacher and have to pay full attention to the lessons.
If you miss a lesson, that could cause a problem for you.	If you miss a lesson, that could cause a problem for you.
I think it depends on the school.	I think it depends on the school.
Privat schools have a more relaxed atmosphere than the state schools.	Private schools have a more relaxed atmosphere than the state schools.
They don't have strict rules and students can take extra lessons.	They don't have strict rules and students can take extra lessons.
On the other hand, in the state schools as I said, we are more respectful to the teacher and bad behaviour is punished.	On the other hand, in the state schools as I said, we are more respectful to the teacher and bad behaviour is punished.
For example, you have to do more homework or they send you home etc.	For example, you have to do more homework or they send you home etc.
Of course smoking isn't allowed in any part of the schol.	Of course smoking isn't allowed in any part of the school.
Long long ago, there lived in the province of Bizen in Japan an old woman and an old man.	Long long ago, there lived in the province of Bizen in Japan an old woman and an old man.
They were eagar to have a child, but they had never been able to.	They were eager to have a child, but they had never been able to.
Reaching the island, he and his friends fought bravely against the devils.	Reaching the island, he and his friends fought bravely against the devils.
They finally succeeded n defeating the devils, and took back all the money and treasure.	They finally succeeded in defeating the devils, and took back all the money and treasure.
After that, they went home.	After that, they went home.
It was really a reasonably priced weekend for me, but you should also introduce new activities like competitions in singing songs or drawing a portrate next year.	It was really a reasonably priced weekend for me, but you should also introduce new activities like competitions in singing songs or drawing a portrait next year.
Then it would be excellent.	Then it would be excellent.
Firstly, could you invite stars and artists from more than only six contries?	Firstly, could you invite stars and artists from more than only six countries?
In my opinion, it might be better to have time with a variety of nationallites.	In my opinion, it might be better to have time with a variety of nationalities.
Secondly, the music concerts were very exciting and I had a lot of fun, but some concert halls were too small to enjoy them comfortably.	Secondly, the music concerts were very exciting and I had a lot of fun, but some concert halls were too small to enjoy them comfortably.
- Art exbitions to teach us more things about the artist's lifestyle; and	- Art exhibitions to teach us more things about the artist's lifestyle; and
Well, about rules in my contry, the situation is not different from other countries.	Well, about rules in my country, the situation is not different from other countries.
The rules must be respected by all people if you don't want to be kicked out of scholl.	The rules must be respected by all people if you don't want to be kicked out of school.
You must be organised, clean and respect the rights of other people.	You must be organised, clean and respect the rights of other people.
Money - hasn't it always been one of the most important problems for students?	Money - hasn't it always been one of the most important problems for students?
Of course, you can't afford a luxualy car and a large apartment unless you're born with a silver spoon in your mouth.	Of course, you can't afford a luxury car and a large apartment unless you're born with a silver spoon in your mouth.
However, there are some good ways for you to earn enough money to enjoy yourself.	However, there are some good ways for you to earn enough money to enjoy yourself.
If you say that the wage is far from satisfactory, why don't you teach younger students as a private teacher.	If you say that the wage is far from satisfactory, why don't you teach younger students as a private teacher.
It's also a really popular job among university students because of the good salaly.	It's also a really popular job among university students because of the good salary.
If you are interested in teaching and responsible enough, you'll probably become an excellent teacher.	If you are interested in teaching and responsible enough, you'll probably become an excellent teacher.
Firstly, the idea of holding this International Arts Festival is great.	Firstly, the idea of holding this International Arts Festival is great.
It allowed people to enjoy their weekend, relax , and also it brought a foreign culture to them, broadening their kownlegth.	It allowed people to enjoy their weekend, relax , and also it brought a foreign culture to them, broadening their knowledge.
In addition to this, one weekend ticket for all the events was only £10.	In addition to this, one weekend ticket for all the events was only £10.
This was excellent.	This was excellent.
It meant people only spent pocket-money, and then they could watch all the events at the weeked.	It meant people only spent pocket-money, and then they could watch all the events at the weekend.
For them it is a really economical way to spend their weekend.	For them it is a really economical way to spend their weekend.
So my friends told me that this was their cheapest weekend.	So my friends told me that this was their cheapest weekend.
Moreover, the stars and artists were from only six countries.	Moreover, the stars and artists were from only six countries.
In my opinion, if you can invite more stars and artists from more countries, it will make the festival more exciting, more intesting, and in my opinion, some of the concert halls were too small.	In my opinion, if you can invite more stars and artists from more countries, it will make the festival more exciting, more interesting, and in my opinion, some of the concert halls were too small.
The people in there couldn't even go to the loo, because it was too crowded.	The people in there couldn't even go to the loo, because it was too crowded.
Finally, the plays and films were wonderfully welcomed, as far as I'm concerned.	Finally, the plays and films were wonderfully welcomed, as far as I'm concerned.
If you can have more plays and films, it will have a good effect.	If you can have more plays and films, it will have a good effect.
And, finally, I should congratulate you on the decision  to have one weekend ticket for all events.	And, finally, I should congratulate you on the decision  to have one weekend ticket for all events.
I support this idea which is convinient both for the public and the organisers.	I support this idea which is convenient both for the public and the organisers.
I'm really fed up with our school forne!	I'm really fed up with our school uniform!
It is awful!	It is awful!
And the problem is that nobody wants to wear it.	And the problem is that nobody wants to wear it.
That's why our headmaster is really angry.	That's why our headmaster is really angry.
Of course, if we had a pretty forne like yours, we would wear it with pleasure.	Of course, if we had a pretty uniform like yours, we would wear it with pleasure.
But it's impossible at the moment.	But it's impossible at the moment.
We are quite a friendly family, that's why we actually don't have any special rules.	We are quite a friendly family, that's why we actually don't have any special rules.
However, we promised our perents to do some cleaning  every week.	However, we promised our parents to do some cleaning  every week.
At school, the most horrible one is about the school uniform.	At school, the most horrible one is about the school uniform.
I really hate it, because we're not allowed to wear casual and fashonable clothes, colourful shoes or colourful socks.	I really hate it, because we're not allowed to wear casual and fashionable clothes, colourful shoes or colourful socks.
Also we can't change our hair colour and have to keep our hair length above our eyebrows.	Also we can't change our hair colour and have to keep our hair length above our eyebrows.
Next, we're not allowed to get driver's licences which are for a motorbike and car as long as we're students.	Next, we're not allowed to get driver's licences which are for a motorbike and car as long as we're students.
We're also not allowed to get part-time jobs.	We're also not allowed to get part-time jobs.
If possible, I want to change all of them.	If possible, I want to change all of them.
In Italy there aren't a lot of rules at school and they aren't very stricht.	In Italy there aren't a lot of rules at school and they aren't very strict.
Nobody should be late in the morning because it is important to respect your classmates' and teachers' effort  to get up early.	Nobody should be late in the morning because it is important to respect your classmates' and teachers' effort  to get up early.
Nobody is allowed to speak to a friend during the lesson.	Nobody is allowed to speak to a friend during the lesson.
I can't have my mobile on and drinking and eating in the classroom is  bad manners.	I can't have my mobile on and drinking and eating in the classroom is  bad manners.
There isn't any kind of punishment for people who do these things.	There isn't any kind of punishment for people who do these things.
I saw the advertisement for the International Arts Festival wich is a great idea.	I saw the advertisement for the International Arts Festival which is a great idea.
Firstly I want to congratualate you on the festival.	Firstly I want to congratulate you on the festival.
It was a great idea.	It was a great idea.
However there were things that I didn't like.	However there were things that I didn't like.
You said that stars and artists would come from around the world but there were only stars from six major countries.	You said that stars and artists would come from around the world but there were only stars from six major countries.
I suggest you increase this number for  next year.	I suggest you increase this number for  next year.
In this way we can meet other stars and artists, see different cultures.	In this way we can meet other stars and artists, see different cultures.
Another thing that I want to point out is, the concert halls are too small.	Another thing that I want to point out is, the concert halls are too small.
Some people couldn't get into the hall and they missed the concerts.	Some people couldn't get into the hall and they missed the concerts.
There were some plays and films.	There were some plays and films.
They were excellent so can you show more plays next year?	They were excellent so can you show more plays next year?
The last thing that I will say is "one reasonably-priced weekend ticket"  was a very good idea.	The last thing that I will say is "one reasonably-priced weekend ticket"  was a very good idea.
I hope you will do the same thing next year.	I hope you will do the same thing next year.
I have a suprise for you.	I have a surprise for you.
I am coming to England this summer.	I am coming to England this summer.
Maybe we can meet there... You asked some questions about the rules in school and homes.	Maybe we can meet there... You asked some questions about the rules in school and homes.
Let me answer these questions.	Let me answer these questions.
In schools we aren't allowed to speak in class.	In schools we aren't allowed to speak in class.
Also we must go to school in our uniforms.	Also we must go to school in our uniforms.
However we are allowed to eat and drink during the breaks.	However we are allowed to eat and drink during the breaks.
We must be kind to our friends and teachers all the time.	We must be kind to our friends and teachers all the time.
We mustn't forget the books for the classes.	We mustn't forget the books for the classes.
These are the rules in school.	These are the rules in school.
In our home there are some rules too!	In our home there are some rules too!
I must be at home by 11pm.	I must be at home by 11pm.
I am not allowed to listen to loud music at home.	I am not allowed to listen to loud music at home.
I must be kind to my brother and my parents.	I must be kind to my brother and my parents.
When  guests come to our home, I must be clean.	When  guests come to our home, I must be clean.
Other things are allowed to me.	Other things are allowed to me.
I want to change the school uniform rule so everybody can wear what they want.	I want to change the school uniform rule so everybody can wear what they want.
The other rules are O.K. I want to hear some rules from you.	The other rules are O.K. I want to hear some rules from you.
Next time write the letter quickly!	Next time write the letter quickly!
I don't want to wait another 2 months.	I don't want to wait another 2 months.
I went to the Circle Theatre to watch the 'Over the rainbow' musical show, recently.	I went to the Circle Theatre to watch the 'Over the rainbow' musical show, recently.
I was truly dissapointed by it.	I was truly disappointed by it.
My expectations were high after I'd read your leaflet in which it was advertised as 'London's newest and best musical show'.	My expectations were high after I'd read your leaflet in which it was advertised as 'London's newest and best musical show'.
Now, I can assure you it wasn't.	Now, I can assure you it wasn't.
Firstly, it was Danny Brook who was supposed to star.	Firstly, it was Danny Brook who was supposed to star.
The substitute was far worse.	The substitute was far worse.
Secondly, I had to wait fourty-five minutes before the show finally began.	Secondly, I had to wait forty-five minutes before the show finally began.
Another unkept promise was the discounts.	Another unkept promise was the discounts.
There weren't any!	There weren't any!
Lastly, when I got hungry after the delay it appeared that the theatre restaurant was closed.	Lastly, when I got hungry after the delay it appeared that the theatre restaurant was closed.
You can believe me it wasn't 'my perfect evening out' and I have no other choice than to ask you to give me my money back.	You can believe me it wasn't 'my perfect evening out' and I have no other choice than to ask you to give me my money back.
I paid for something I didn't get so it is obvious that I want my money back.	I paid for something I didn't get so it is obvious that I want my money back.
I got the £15 ticket.	I got the £15 ticket.
I'd like you to send the money to this adress: ul Taklowa 10	I'd like you to send the money to this address: ul Taklowa 10
MY NAME is JAMES CAMIREZ AND I AM WRITING THIS LETTER TO YOU BECAUSE I HAVE SOME COMPLEINTS REGARDING THE DISAPPOINTING EVENING I HAD LAST NIGHT.	MY NAME is JAMES CAMIREZ AND I AM WRITING THIS LETTER TO YOU BECAUSE I HAVE SOME COMPLAINTS REGARDING THE DISAPPOINTING EVENING I HAD LAST NIGHT.
SECOND I GOT TO THE THEATRE AT 19.20 BECAUSE IN THE ADVERTISEMENT IT CLEARLY STATES THAT THE SHOW STARTS AT 19.30, AND I GOT REALLY MAD WHEN I LOOKED AT MY WATCH AND NOTICED THAT I HAD BEEN WAITING FOR 40 (FORTY) MINUTES AND THE SHOW HADN'T STARTED YET...I MEAN IT WAS AMAIZING!	SECOND I GOT TO THE THEATRE AT 19.20 BECAUSE IN THE ADVERTISEMENT IT CLEARLY STATES THAT THE SHOW STARTS AT 19.30, AND I GOT REALLY MAD WHEN I LOOKED AT MY WATCH AND NOTICED THAT I HAD BEEN WAITING FOR 40 (FORTY) MINUTES AND THE SHOW HADN'T STARTED YET...I MEAN IT WAS AMAZING!
AFTER THE SHOW I GOT OUT OF THE SHOW ROOM DEEPLY DISAPPOINTED AND WENT TO THE RESTAURANT TO DRINK SOMETHING TO RELAX, AND DO YOU KNOW WHAT?..	AFTER THE SHOW I GOT OUT OF THE SHOW ROOM DEEPLY DISAPPOINTED AND WENT TO THE RESTAURANT TO DRINK SOMETHING TO RELAX, AND DO YOU KNOW WHAT?..
IT WAS CLOSED!	IT WAS CLOSED!
I COULDN'T BELIVE IT.	I COULDN'T BELIEVE IT.
